elapsed_s,voltage_V,current_A,temp_bat1_C,soc_cc_pct,soc_jk_pct,soc_ekf_pct,err_jk_pct,err_ekf_pct,v_pred_V
2662.277,26.682,4.88,28.9,47.2003,48.0,47.6006,-0.7997,-0.4003,26.67498
2663.305,26.682,4.88,28.9,47.207,48.0,47.6074,-0.793,-0.4004,26.67768
2664.232,26.682,4.88,28.9,47.213,48.0,47.6135,-0.787,-0.4005,26.67813
2665.248,26.68,4.88,28.9,47.2196,48.0,47.6201,-0.7804,-0.4005,26.67777
2666.273,26.68,4.92,28.9,47.2264,48.0,47.6269,-0.7736,-0.4005,26.67664
2667.294,26.68,4.96,28.9,47.2331,48.0,47.6337,-0.7669,-0.4006,26.67668
2668.24,26.677,4.84,28.9,47.2392,48.0,47.6398,-0.7608,-0.4006,26.67364
2669.25,26.677,4.96,28.9,47.2459,48.0,47.6465,-0.7541,-0.4006,26.6754
2670.268,26.677,4.96,28.9,47.2527,48.0,47.6534,-0.7473,-0.4007,26.67297
2671.293,26.682,4.84,28.9,47.2593,48.0,47.6603,-0.7407,-0.401,26.67038
2672.315,26.679,4.84,28.9,47.2659,48.0,47.667,-0.7341,-0.401,26.67762
2673.249,26.682,4.92,28.9,47.2721,48.0,47.6732,-0.7279,-0.4011,26.67685
2674.257,26.677,4.88,28.9,47.2786,48.0,47.6798,-0.7214,-0.4011,26.67698
2675.288,26.68,4.88,28.9,47.2853,48.0,47.6867,-0.7147,-0.4013,26.67287
2676.414,26.677,4.92,28.9,47.2927,48.0,47.6941,-0.7073,-0.4013,26.67618
2677.33,26.677,4.92,28.9,47.2988,48.0,47.7001,-0.7012,-0.4014,26.67335
2678.26,26.68,4.92,28.9,47.3049,48.0,47.7064,-0.6951,-0.4016,26.67326
2679.276,26.68,4.92,28.9,47.3115,48.0,47.7132,-0.6885,-0.4016,26.67582
2680.305,26.68,4.88,28.9,47.3183,48.0,47.72,-0.6817,-0.4017,26.67496
2681.327,26.68,4.84,28.9,47.3249,48.0,47.7267,-0.6751,-0.4018,26.67494
2682.357,26.68,4.96,28.9,47.3317,48.0,47.7335,-0.6683,-0.4018,26.67824
2683.273,26.68,4.96,28.9,47.3378,48.0,47.7396,-0.6622,-0.4019,26.67631
2684.293,26.68,4.88,28.9,47.3444,48.0,47.7464,-0.6556,-0.402,26.6742
2685.325,26.677,4.88,28.9,47.3511,48.0,47.7532,-0.6489,-0.402,26.67574
2686.344,26.682,4.92,28.9,47.3578,48.0,47.7601,-0.6422,-0.4023,26.67375
2687.282,26.68,4.92,28.9,47.364,48.0,47.7663,-0.636,-0.4023,26.67807
2688.292,26.68,4.88,28.9,47.3706,48.0,47.773,-0.6294,-0.4024,26.67507
2689.312,26.68,4.88,28.9,47.3772,48.0,47.7797,-0.6228,-0.4025,26.6758
2690.335,26.68,4.88,28.9,47.3839,48.0,47.7864,-0.6161,-0.4025,26.6758
2691.36,26.68,4.88,28.9,47.3906,48.0,47.7932,-0.6094,-0.4026,26.67579
2692.296,26.682,4.88,28.9,47.3967,48.0,47.7994,-0.6033,-0.4027,26.67615
2693.308,26.682,4.88,28.9,47.4033,48.0,47.8061,-0.5967,-0.4028,26.67778
2694.329,26.682,4.88,28.9,47.4099,48.0,47.8128,-0.5901,-0.4029,26.67776
2695.358,26.68,4.88,28.9,47.4166,48.0,47.8195,-0.5834,-0.4029,26.67773
2696.3,26.68,4.88,28.9,47.4228,48.0,47.8257,-0.5772,-0.403,26.67615
2697.302,26.68,4.92,28.9,47.4293,48.0,47.8323,-0.5707,-0.403,26.67673
2698.323,26.679,4.92,28.9,47.4361,48.0,47.8391,-0.5639,-0.403,26.67585
2699.35,26.68,4.92,28.9,47.4428,48.0,47.8459,-0.5572,-0.4031,26.67485
2700.375,26.683,4.88,28.9,47.4495,48.0,47.8529,-0.5505,-0.4034,26.67497
2701.401,26.68,4.88,28.9,47.4562,48.0,47.8596,-0.5438,-0.4034,26.67868
2702.319,26.68,4.88,28.9,47.4622,48.0,47.8656,-0.5378,-0.4034,26.67626
2703.34,26.679,4.88,28.9,47.4688,48.0,47.8723,-0.5312,-0.4035,26.67582
2704.363,26.677,4.88,28.9,47.4755,48.0,47.879,-0.5245,-0.4035,26.67484
2705.315,26.68,4.88,28.9,47.4817,48.0,47.8854,-0.5183,-0.4037,26.67317
2706.318,26.682,4.88,28.9,47.4882,48.0,47.8921,-0.5118,-0.4038,26.67585
2707.341,26.68,4.84,28.9,47.4948,48.0,47.8987,-0.5052,-0.4039,26.6769
2708.466,26.682,4.88,28.9,47.5022,48.0,47.9062,-0.4978,-0.404,26.67622
2709.386,26.682,4.88,28.9,47.5082,48.0,47.9122,-0.4918,-0.4041,26.67816
2710.327,26.68,4.92,28.9,47.5143,48.0,47.9184,-0.4857,-0.4041,26.67894
2711.329,26.68,4.88,28.9,47.5209,48.0,47.925,-0.4791,-0.4042,26.67513
2712.353,26.68,4.92,28.9,47.5276,48.0,47.9318,-0.4724,-0.4042,26.67664
2713.376,26.68,4.88,28.9,47.5343,48.0,47.9386,-0.4657,-0.4043,26.67501
2714.407,26.68,4.88,28.9,47.541,48.0,47.9454,-0.459,-0.4044,26.67577
2715.342,26.68,4.88,28.9,47.5471,48.0,47.9515,-0.4529,-0.4044,26.67616
2716.344,26.682,4.88,28.9,47.5536,49.0,47.9582,-1.4464,-0.4046,26.6759
2717.368,26.68,4.88,28.9,47.5603,49.0,47.9649,-1.4397,-0.4046,26.67774
2718.393,26.68,4.88,28.9,47.567,49.0,47.9716,-1.433,-0.4047,26.67583
2719.347,26.68,4.92,28.9,47.5732,49.0,47.9779,-1.4268,-0.4047,26.67693
2720.447,26.68,4.88,28.9,47.5804,49.0,47.9852,-1.4196,-0.4048,26.67472
2721.366,26.68,4.88,28.9,47.5864,49.0,47.9913,-1.4136,-0.4049,26.67621
2722.389,26.68,4.96,28.9,47.5932,49.0,47.9981,-1.4068,-0.4049,26.6775
2723.416,26.682,4.84,28.9,47.5998,49.0,48.005,-1.4002,-0.4052,26.67337
2724.364,26.682,4.96,28.9,47.6061,49.0,48.0113,-1.3939,-0.4052,26.6805
2725.36,26.685,4.96,28.9,47.6127,49.0,48.0181,-1.3873,-0.4054,26.67799
2726.389,26.68,4.84,28.9,47.6193,49.0,48.0247,-1.3807,-0.4054,26.6782
2727.411,26.682,4.92,28.9,47.6261,49.0,48.0315,-1.3739,-0.4055,26.6775
2728.437,26.682,4.92,28.9,47.6328,49.0,48.0383,-1.3672,-0.4055,26.67779
2729.371,26.683,4.84,28.9,47.6388,49.0,48.0445,-1.3612,-0.4057,26.67649
2730.375,26.683,4.88,28.9,47.6454,49.0,48.0511,-1.3546,-0.4057,26.67961
2731.399,26.683,4.88,28.9,47.652,49.0,48.0579,-1.348,-0.4058,26.67876
2732.424,26.682,4.92,28.9,47.6588,49.0,48.0646,-1.3412,-0.4058,26.67959
2733.447,26.685,4.84,28.9,47.6654,49.0,48.0715,-1.3346,-0.4061,26.67616
2734.37,26.685,4.84,28.9,47.6714,49.0,48.0775,-1.3286,-0.4062,26.68104
2735.397,26.682,4.84,28.9,47.678,49.0,48.0842,-1.322,-0.4062,26.68067
2736.419,26.68,4.88,28.9,47.6847,49.0,48.0909,-1.3153,-0.4062,26.67863
2737.444,26.683,4.92,28.9,47.6914,49.0,48.0978,-1.3086,-0.4064,26.67669
2738.373,26.68,4.88,28.9,47.6975,49.0,48.1038,-1.3025,-0.4064,26.67831
2739.391,26.682,4.92,28.9,47.7041,49.0,48.1106,-1.2959,-0.4065,26.67672
2740.415,26.682,4.92,28.9,47.7109,49.0,48.1174,-1.2891,-0.4065,26.6778
2741.436,26.682,4.92,28.9,47.7176,49.0,48.1242,-1.2824,-0.4066,26.67783
2742.389,26.683,4.88,28.9,47.7238,49.0,48.1305,-1.2762,-0.4067,26.67726
2743.388,26.682,4.84,28.9,47.7302,49.0,48.1371,-1.2698,-0.4068,26.678
2744.409,26.683,4.92,28.9,47.737,49.0,48.1438,-1.263,-0.4069,26.67944
2745.44,26.683,4.84,28.9,47.7436,49.0,48.1506,-1.2564,-0.407,26.6771
2746.463,26.685,4.84,28.9,47.7502,49.0,48.1574,-1.2498,-0.4072,26.67871
2747.39,26.685,4.84,28.9,47.7562,49.0,48.1634,-1.2438,-0.4072,26.68106
2748.403,26.683,4.92,28.9,47.7629,49.0,48.1701,-1.2371,-0.4072,26.68241
2749.422,26.685,4.96,28.9,47.7696,49.0,48.177,-1.2304,-0.4073,26.6797
2750.451,26.685,4.88,28.9,47.7763,49.0,48.1838,-1.2237,-0.4075,26.67908
2751.396,26.683,4.88,28.9,47.7825,49.0,48.19,-1.2175,-0.4075,26.68102
2752.499,26.685,4.96,28.9,47.7898,49.0,48.1974,-1.2102,-0.4076,26.68016
2753.418,26.685,4.96,28.9,47.7959,49.0,48.2035,-1.2041,-0.4076,26.6812
2754.442,26.685,4.92,28.9,47.8026,49.0,48.2104,-1.1974,-0.4077,26.67996
2755.464,26.686,4.88,28.9,47.8093,49.0,48.2172,-1.1907,-0.4079,26.67992
2756.407,26.683,4.88,28.9,47.8154,49.0,48.2233,-1.1846,-0.4079,26.68201
2757.42,26.685,4.92,28.9,47.8221,49.0,48.2301,-1.1779,-0.408,26.67969
2758.439,26.683,4.88,28.9,47.8287,49.0,48.2368,-1.1713,-0.408,26.67993
2759.458,26.683,4.88,28.9,47.8354,49.0,48.2435,-1.1646,-0.4081,26.67881
2760.484,26.685,4.88,28.9,47.8421,49.0,48.2503,-1.1579,-0.4083,26.67876
2761.417,26.683,4.84,28.9,47.8481,49.0,48.2564,-1.1519,-0.4083,26.68024
2762.425,26.683,4.92,28.9,47.8547,49.0,48.263,-1.1453,-0.4083,26.6805
2763.536,26.685,4.84,28.9,47.8619,49.0,48.2705,-1.1381,-0.4086,26.6768
2764.483,26.686,4.92,28.9,47.8681,49.0,48.2767,-1.1319,-0.4086,26.68263
2765.505,26.682,4.92,28.9,47.8748,49.0,48.2835,-1.1252,-0.4086,26.68176
2766.424,26.682,4.92,28.9,47.8809,49.0,48.2896,-1.1191,-0.4087,26.6783
2767.446,26.686,4.88,28.9,47.8875,49.0,48.2965,-1.1125,-0.409,26.67701
2768.47,26.686,4.84,28.9,47.8941,49.0,48.3032,-1.1059,-0.4091,26.68081
2769.42,26.682,4.84,28.9,47.9003,49.0,48.3094,-1.0997,-0.4091,26.68197
2770.423,26.682,4.92,28.9,47.9069,49.0,48.316,-1.0931,-0.4091,26.67958
2771.546,26.685,4.88,28.9,47.9142,49.0,48.3236,-1.0858,-0.4094,26.67662
2772.467,26.685,4.88,28.9,47.9202,49.0,48.3296,-1.0798,-0.4094,26.6811
2773.492,26.682,4.92,28.9,47.9269,49.0,48.3364,-1.0731,-0.4094,26.68157
2774.424,26.685,4.88,28.9,47.933,49.0,48.3427,-1.067,-0.4097,26.67741
2775.433,26.685,4.88,28.9,47.9396,49.0,48.3493,-1.0604,-0.4097,26.68076
2776.461,26.685,4.92,28.9,47.9463,49.0,48.3561,-1.0537,-0.4098,26.68156
2777.493,26.686,4.96,28.9,47.9532,49.0,48.363,-1.0468,-0.4099,26.68159
2778.511,26.685,4.84,28.9,47.9598,49.0,48.3698,-1.0402,-0.41,26.6793
2779.437,26.685,4.84,28.9,47.9657,49.0,48.3758,-1.0343,-0.4101,26.68109
2780.452,26.686,4.84,28.9,47.9723,49.0,48.3825,-1.0277,-0.4102,26.68075
2781.475,26.685,5.0,28.9,47.9791,49.0,48.3893,-1.0209,-0.4102,26.68502
2782.498,26.685,4.96,28.9,47.9859,49.0,48.3962,-1.0141,-0.4103,26.68007
2783.444,26.685,4.96,28.9,47.9922,49.0,48.4025,-1.0078,-0.4103,26.68111
2784.45,26.683,4.84,28.9,47.9987,49.0,48.4091,-1.0013,-0.4104,26.67838
2785.473,26.683,4.84,28.9,48.0053,49.0,48.4158,-0.9947,-0.4105,26.67875
2786.498,26.686,4.92,28.9,48.012,49.0,48.4227,-0.988,-0.4106,26.68042
2787.52,26.683,4.88,28.9,48.0187,49.0,48.4293,-0.9813,-0.4106,26.68091
2788.45,26.685,4.84,28.9,48.0247,49.0,48.4355,-0.9753,-0.4108,26.67836
2789.462,26.685,4.84,28.9,48.0312,49.0,48.4421,-0.9688,-0.4109,26.68073
2790.489,26.688,4.84,28.9,48.0379,49.0,48.449,-0.9621,-0.4111,26.6807
2791.509,26.688,4.84,28.9,48.0445,49.0,48.4557,-0.9555,-0.4112,26.68363
2792.459,26.685,4.84,28.9,48.0506,49.0,48.4618,-0.9494,-0.4112,26.68396
2793.465,26.683,4.96,28.9,48.0573,49.0,48.4685,-0.9427,-0.4112,26.68334
2794.48,26.686,4.96,28.9,48.064,49.0,48.4754,-0.936,-0.4114,26.67895
2795.505,26.685,4.84,28.9,48.0706,49.0,48.4822,-0.9294,-0.4115,26.67925
2796.529,26.683,4.88,28.9,48.0773,49.0,48.4888,-0.9227,-0.4115,26.68153
2797.555,26.685,4.88,28.9,48.084,49.0,48.4957,-0.916,-0.4117,26.67882
2798.477,26.685,4.88,28.9,48.09,49.0,48.5018,-0.91,-0.4117,26.68114
2799.5,26.685,4.88,28.9,48.0967,49.0,48.5085,-0.9033,-0.4118,26.68076
2800.53,26.688,4.92,28.9,48.1034,49.0,48.5154,-0.8966,-0.412,26.68156
2801.551,26.685,4.92,28.9,48.1101,49.0,48.5221,-0.8899,-0.412,26.68371
2802.472,26.683,4.88,28.9,48.1162,49.0,48.5282,-0.8838,-0.412,26.68041
2803.496,26.685,4.96,28.9,48.1229,49.0,48.535,-0.8771,-0.4121,26.68049
2804.516,26.685,4.96,28.9,48.1297,49.0,48.5419,-0.8703,-0.4122,26.68083
2805.542,26.683,5.0,28.9,48.1365,49.0,48.5487,-0.8635,-0.4122,26.68165
2806.481,26.683,4.84,28.9,48.1426,49.0,48.555,-0.8574,-0.4124,26.67593
2807.487,26.685,4.84,28.9,48.1491,49.0,48.5617,-0.8509,-0.4125,26.6788
2808.51,26.686,4.84,28.9,48.1557,49.0,48.5684,-0.8443,-0.4127,26.6807
2809.535,26.686,4.84,28.9,48.1624,49.0,48.5751,-0.8376,-0.4127,26.68169
2810.562,26.685,4.92,28.9,48.1691,49.0,48.5818,-0.8309,-0.4127,26.68336
2811.487,26.685,4.92,28.9,48.1752,49.0,48.588,-0.8248,-0.4128,26.68122
2812.505,26.686,4.96,28.9,48.1819,49.0,48.5948,-0.8181,-0.4129,26.68166
2813.526,26.685,4.84,28.9,48.1885,49.0,48.6015,-0.8115,-0.413,26.67931
2814.552,26.685,4.92,28.9,48.1953,49.0,48.6083,-0.8047,-0.413,26.68237
2815.494,26.685,4.84,28.9,48.2014,49.0,48.6145,-0.7986,-0.4132,26.67948
2816.502,26.685,4.88,28.9,48.2079,49.0,48.6211,-0.7921,-0.4132,26.68161
2817.52,26.685,4.88,28.9,48.2146,49.0,48.6278,-0.7854,-0.4133,26.6808
2818.545,26.685,4.88,28.9,48.2212,49.0,48.6346,-0.7788,-0.4134,26.68076
2819.571,26.685,4.96,28.9,48.228,49.0,48.6414,-0.772,-0.4134,26.68242
2820.505,26.686,4.96,28.9,48.2342,49.0,48.6477,-0.7658,-0.4135,26.68121
2821.519,26.685,4.88,28.9,48.2408,49.0,48.6544,-0.7592,-0.4136,26.68018
2822.541,26.685,4.88,28.9,48.2475,49.0,48.6611,-0.7525,-0.4136,26.68077
2823.568,26.685,4.88,28.9,48.2542,49.0,48.6679,-0.7458,-0.4137,26.68075
2824.592,26.688,4.84,29.0,48.2608,49.0,48.6748,-0.7392,-0.414,26.67993
2825.528,26.685,4.96,29.0,48.267,49.0,48.681,-0.733,-0.414,26.68648
2826.534,26.685,4.84,28.9,48.2735,49.0,48.6877,-0.7265,-0.4142,26.67848
2827.559,26.688,4.92,29.0,48.2802,49.0,48.6945,-0.7198,-0.4143,26.68237
2828.583,26.689,4.84,28.9,48.2869,49.0,48.7013,-0.7131,-0.4145,26.68205
2829.61,26.683,4.92,28.9,48.2936,49.0,48.7081,-0.7064,-0.4144,26.68627
2830.534,26.683,4.92,28.9,48.2997,49.0,48.7142,-0.7003,-0.4145,26.67934
2831.554,26.688,5.0,28.9,48.3065,49.0,48.7212,-0.6935,-0.4147,26.68054
2832.574,26.688,4.84,28.9,48.3131,49.0,48.728,-0.6869,-0.415,26.68045
2833.598,26.688,4.88,28.9,48.3198,49.0,48.7348,-0.6802,-0.415,26.68447
2834.543,26.686,4.84,28.9,48.3259,49.0,48.7409,-0.6741,-0.415,26.68321
2835.549,26.685,4.88,28.9,48.3324,49.0,48.7475,-0.6676,-0.4151,26.68265
2836.572,26.685,4.88,28.9,48.3391,49.0,48.7542,-0.6609,-0.4151,26.6808
2837.595,26.686,4.84,28.9,48.3457,49.0,48.761,-0.6543,-0.4153,26.67995
2838.622,26.688,4.92,28.9,48.3525,49.0,48.7678,-0.6475,-0.4154,26.68335
2839.55,26.688,4.84,28.9,48.3585,49.0,48.774,-0.6415,-0.4155,26.68247
2840.562,26.689,4.84,28.9,48.365,49.0,48.7806,-0.635,-0.4156,26.68371
2841.589,26.688,4.84,28.9,48.3716,49.0,48.7873,-0.6284,-0.4157,26.68463
2842.61,26.688,4.84,28.9,48.3782,49.0,48.794,-0.6218,-0.4157,26.68371
2843.635,26.689,4.92,28.9,48.385,49.0,48.8008,-0.615,-0.4158,26.68534
2844.558,26.685,5.0,28.9,48.3911,49.0,48.8069,-0.6089,-0.4158,26.68681
2845.584,26.686,4.92,28.9,48.3979,49.0,48.8139,-0.6021,-0.416,26.67929
2846.605,26.688,4.92,28.9,48.4046,49.0,48.8207,-0.5954,-0.4161,26.68177
2847.628,26.688,4.88,28.9,48.4113,49.0,48.8275,-0.5887,-0.4162,26.6829
2848.66,26.686,4.96,28.9,48.4181,49.0,48.8343,-0.5819,-0.4162,26.68534
2849.575,26.686,4.96,28.9,48.4242,49.0,48.8405,-0.5758,-0.4163,26.68231
2850.601,26.688,4.84,28.9,48.4308,49.0,48.8474,-0.5692,-0.4166,26.67933
2851.623,26.686,4.84,28.9,48.4374,49.0,48.854,-0.5626,-0.4166,26.68364
2852.569,26.688,4.84,28.9,48.4435,49.0,48.8603,-0.5565,-0.4168,26.68207
2853.568,26.689,4.92,28.9,48.4501,49.0,48.8669,-0.5499,-0.4168,26.68543
2854.597,26.688,4.88,28.9,48.4568,49.0,48.8737,-0.5432,-0.4169,26.68389
2855.619,26.688,4.88,28.9,48.4634,49.0,48.8804,-0.5366,-0.417,26.68373
2856.639,26.688,4.92,28.9,48.4701,49.0,48.8871,-0.5299,-0.417,26.68457
2857.574,26.688,4.92,28.9,48.4763,49.0,48.8934,-0.5237,-0.4171,26.68413
2858.584,26.689,4.84,28.9,48.4828,49.0,48.9001,-0.5172,-0.4173,26.68216
2859.615,26.688,4.84,28.9,48.4895,49.0,48.9068,-0.5105,-0.4173,26.68461
2860.638,26.688,4.96,28.9,48.4963,49.0,48.9136,-0.5037,-0.4173,26.6862
2861.664,26.689,4.84,28.9,48.5029,49.0,48.9205,-0.4971,-0.4176,26.68132
2862.58,26.689,4.84,28.9,48.5088,49.0,48.9264,-0.4912,-0.4176,26.68507
2863.608,26.688,5.0,28.9,48.5157,50.0,48.9333,-1.4843,-0.4176,26.68799
2864.629,26.688,4.96,28.9,48.5224,50.0,48.9402,-1.4776,-0.4177,26.68306
2865.655,26.685,4.88,28.9,48.5291,50.0,48.9469,-1.4709,-0.4178,26.68211
2866.593,26.686,4.96,28.9,48.5353,50.0,48.9531,-1.4647,-0.4178,26.68282
2867.601,26.689,4.84,28.9,48.5419,50.0,48.96,-1.4581,-0.4181,26.67942
2868.621,26.689,4.84,28.9,48.5484,50.0,48.9667,-1.4516,-0.4182,26.68462
2869.645,26.689,4.88,28.9,48.5551,50.0,48.9734,-1.4449,-0.4183,26.68551
2870.672,26.686,5.0,28.9,48.562,50.0,48.9802,-1.438,-0.4183,26.6872
2871.606,26.691,4.88,28.9,48.5681,50.0,48.9867,-1.4319,-0.4186,26.67981
2872.615,26.685,4.88,28.9,48.5746,50.0,48.9933,-1.4254,-0.4186,26.68664
2873.643,26.689,4.84,28.9,48.5813,50.0,49.0002,-1.4187,-0.4189,26.68003
2874.665,26.689,4.84,28.9,48.5879,50.0,49.0069,-1.4121,-0.419,26.68463
2875.613,26.689,4.84,28.9,48.594,50.0,49.0131,-1.406,-0.4191,26.68499
2876.623,26.691,4.96,28.9,48.6007,50.0,49.0198,-1.3993,-0.4191,26.68723
2877.633,26.689,4.84,28.9,48.6072,50.0,49.0265,-1.3928,-0.4192,26.68431
2878.657,26.689,4.84,28.9,48.6139,50.0,49.0332,-1.3861,-0.4193,26.68468
2879.679,26.689,4.96,28.9,48.6206,50.0,49.0399,-1.3794,-0.4193,26.68718
2880.707,26.689,4.96,29.0,48.6274,50.0,49.0468,-1.3726,-0.4194,26.6848
2881.627,26.689,4.96,29.0,48.6335,50.0,49.053,-1.3665,-0.4194,26.6852
2882.65,26.688,4.84,28.9,48.6401,50.0,49.0597,-1.3599,-0.4196,26.6823
2883.678,26.686,4.84,29.0,48.6468,50.0,49.0664,-1.3532,-0.4196,26.68367
2884.699,26.688,4.88,28.9,48.6534,50.0,49.0732,-1.3466,-0.4197,26.68262
2885.632,26.688,4.92,28.9,48.6596,50.0,49.0793,-1.3404,-0.4198,26.68492
2886.65,26.688,4.88,28.9,48.6662,50.0,49.0861,-1.3338,-0.4199,26.68298
2887.683,26.688,4.88,28.9,48.6729,50.0,49.0929,-1.3271,-0.42,26.6837
2888.693,26.691,4.88,28.9,48.6795,50.0,49.0997,-1.3205,-0.4202,26.6838
2889.635,26.689,4.96,28.9,48.6858,50.0,49.1059,-1.3142,-0.4202,26.68864
2890.64,26.691,4.88,28.9,48.6923,50.0,49.1127,-1.3077,-0.4204,26.68326
2891.663,26.691,4.96,28.9,48.6991,50.0,49.1195,-1.3009,-0.4205,26.6883
2892.69,26.692,4.88,28.9,48.7058,50.0,49.1264,-1.2942,-0.4207,26.6851
2893.719,26.692,4.88,28.9,48.7125,50.0,49.1332,-1.2875,-0.4207,26.68761
2894.648,26.691,4.92,28.9,48.7186,50.0,49.1394,-1.2814,-0.4208,26.68888
2895.656,26.692,4.88,28.9,48.7252,50.0,49.1461,-1.2748,-0.4209,26.68598
2896.684,26.689,4.96,28.9,48.732,50.0,49.1529,-1.268,-0.4209,26.68928
2897.704,26.691,4.88,28.9,48.7386,50.0,49.1598,-1.2614,-0.4212,26.68321
2898.653,26.692,4.84,28.9,48.7448,50.0,49.1661,-1.2552,-0.4213,26.68612
2899.762,26.695,4.88,28.9,48.752,50.0,49.1735,-1.248,-0.4215,26.68809
2900.672,26.695,4.88,28.9,48.7579,50.0,49.1795,-1.2421,-0.4216,26.69105
2901.698,26.692,4.88,29.0,48.7646,50.0,49.1862,-1.2354,-0.4216,26.6906
2902.721,26.692,5.0,28.9,48.7714,50.0,49.193,-1.2286,-0.4216,26.6902
2903.662,26.692,4.88,28.9,48.7776,50.0,49.1993,-1.2224,-0.4218,26.68565
2904.671,26.692,4.88,28.9,48.7841,50.0,49.206,-1.2159,-0.4219,26.6877
2905.693,26.691,4.88,29.0,48.7908,50.0,49.2127,-1.2092,-0.4219,26.68768
2906.721,26.691,4.88,29.0,48.7975,50.0,49.2195,-1.2025,-0.422,26.68669
2907.748,26.689,4.88,29.0,48.8042,50.0,49.2262,-1.1958,-0.422,26.68668
2908.669,26.689,4.92,28.9,48.8103,50.0,49.2323,-1.1897,-0.422,26.68601
2909.684,26.692,4.88,29.0,48.8169,50.0,49.2392,-1.1831,-0.4223,26.68399
2910.708,26.691,4.96,28.9,48.8237,50.0,49.246,-1.1763,-0.4223,26.68928
2911.738,26.692,4.88,28.9,48.8304,50.0,49.2529,-1.1696,-0.4225,26.68511
2912.764,26.692,4.84,29.0,48.837,50.0,49.2596,-1.163,-0.4226,26.6868
2913.68,26.692,4.84,29.0,48.8429,50.0,49.2656,-1.1571,-0.4227,26.68808
2914.707,26.692,4.88,29.0,48.8496,50.0,49.2724,-1.1504,-0.4228,26.68846
2915.732,26.691,4.92,28.9,48.8563,50.0,49.2791,-1.1437,-0.4228,26.68851
2916.752,26.694,4.88,29.0,48.863,50.0,49.2861,-1.137,-0.4231,26.68594
2917.697,26.692,4.92,29.0,48.8692,50.0,49.2923,-1.1308,-0.4231,26.69074
2918.798,26.694,4.92,29.0,48.8764,50.0,49.2997,-1.1236,-0.4232,26.68744
2919.723,26.694,4.92,29.0,48.8825,50.0,49.3058,-1.1175,-0.4233,26.69005
2920.742,26.691,5.0,29.0,48.8893,50.0,49.3126,-1.1107,-0.4233,26.69135
2921.769,26.694,4.96,29.0,48.8961,50.0,49.3197,-1.1039,-0.4236,26.68602
2922.793,26.692,4.88,29.0,48.9028,50.0,49.3265,-1.0972,-0.4237,26.688
2923.718,26.691,4.88,29.0,48.9088,50.0,49.3325,-1.0912,-0.4237,26.68809
2924.741,26.692,4.96,28.9,48.9156,50.0,49.3394,-1.0844,-0.4237,26.68838
2925.766,26.692,4.96,28.9,48.9224,50.0,49.3462,-1.0776,-0.4238,26.68775
2926.788,26.689,4.88,29.0,48.9291,50.0,49.3529,-1.0709,-0.4239,26.6861
2927.722,26.691,4.92,28.9,48.9352,50.0,49.3592,-1.0648,-0.424,26.68595
2928.735,26.692,4.84,28.9,48.9417,50.0,49.3659,-1.0583,-0.4242,26.68512
2929.757,26.694,4.84,29.0,48.9483,50.0,49.3727,-1.0517,-0.4243,26.68762
2930.779,26.689,4.88,29.0,48.955,50.0,49.3793,-1.045,-0.4243,26.69042
2931.807,26.694,4.96,29.0,48.9618,50.0,49.3864,-1.0382,-0.4246,26.68646
2932.737,26.694,4.96,29.0,48.968,50.0,49.3926,-1.032,-0.4246,26.69005
2933.749,26.692,4.92,29.0,48.9746,50.0,49.3993,-1.0254,-0.4247,26.68894
2934.773,26.691,4.84,29.0,48.9812,50.0,49.406,-1.0188,-0.4248,26.68608
2935.804,26.691,4.88,29.0,48.988,50.0,49.4128,-1.012,-0.4248,26.68746
2936.74,26.691,4.84,29.0,48.994,50.0,49.419,-1.006,-0.4249,26.68625
2937.75,26.692,4.92,29.0,49.0007,50.0,49.4257,-0.9993,-0.425,26.68838
2938.767,26.692,4.92,29.0,49.0073,50.0,49.4324,-0.9927,-0.4251,26.68776
2939.794,26.695,5.0,28.9,49.0142,50.0,49.4394,-0.9858,-0.4252,26.68937
2940.818,26.691,4.88,29.0,49.0209,50.0,49.4461,-0.9791,-0.4252,26.68823
2941.76,26.692,4.88,29.0,49.027,50.0,49.4524,-0.973,-0.4253,26.68707
2942.764,26.694,4.84,29.0,49.0335,50.0,49.4591,-0.9665,-0.4256,26.68694
2943.795,26.692,4.88,28.9,49.0402,50.0,49.4658,-0.9598,-0.4256,26.69038
2944.813,26.692,4.88,29.0,49.0469,50.0,49.4725,-0.9531,-0.4257,26.68775
2945.835,26.692,4.88,29.0,49.0535,50.0,49.4792,-0.9465,-0.4257,26.6877
2946.772,26.692,4.88,29.0,49.0596,50.0,49.4854,-0.9404,-0.4258,26.68805
2947.779,26.697,4.84,29.0,49.0661,50.0,49.4923,-0.9339,-0.4261,26.68694
2948.803,26.694,4.96,29.0,49.0729,50.0,49.4991,-0.9271,-0.4261,26.69496
2949.829,26.692,4.88,29.0,49.0796,50.0,49.5058,-0.9204,-0.4262,26.68813
2950.855,26.692,4.88,29.0,49.0863,50.0,49.5126,-0.9137,-0.4263,26.68769
2951.779,26.692,4.88,29.0,49.0923,50.0,49.5187,-0.9077,-0.4263,26.68811
2952.797,26.694,4.88,29.0,49.0989,50.0,49.5255,-0.9011,-0.4265,26.68773
2953.821,26.694,4.96,29.0,49.1057,50.0,49.5323,-0.8943,-0.4265,26.69128
